IC,YEAR,IPID
NCATS,2021,118654
NCATS,2021,118661
NCATS,2021,118669
NCATS,2021,118670
NCATS,2021,118656
NCATS,2021,118586
NCATS,2021,118688
NCATS,2021,118691
NCATS,2021,118581
NCATS,2021,118615
NCATS,2021,118604
NCATS,2021,118649
NCATS,2021,118707
NCATS,2021,118579
NCATS,2021,118605
NCATS,2021,118709
NCATS,2021,118698
NCATS,2021,118695
NCATS,2021,118582
NCATS,2021,118699
NCATS,2021,118724
NCATS,2021,118704
NCATS,2021,118719
NCATS,2021,118676
NCATS,2021,118576
NCATS,2021,118666
NCATS,2021,122905
NCATS,2021,118602
NCATS,2021,118610
NCATS,2021,118612
NCATS,2021,122746
NCATS,2021,118673
NCATS,2021,118665
NCATS,2021,118684
NCATS,2021,118563
NCATS,2021,118584
NCATS,2021,118571
NCATS,2021,118668
NCATS,2021,118716
NCATS,2021,118614
NCATS,2021,118680
NCATS,2021,118594
NCATS,2021,118693
NCATS,2021,118631
NCATS,2021,118718
NCATS,2021,118561
NCATS,2021,118663
NCATS,2021,118634
NCATS,2021,118683
NCATS,2021,118655
NCATS,2021,118559
NCATS,2021,118592
NCATS,2021,118681
NCATS,2021,118675
NCATS,2021,118720
NCATS,2021,118645
NCATS,2021,118686
NCATS,2021,118703
NCATS,2021,118694
NCATS,2021,118597
NCATS,2021,118657
NCATS,2021,118562
NCATS,2022,124603
NCATS,2022,124625
NCATS,2022,124561
NCATS,2022,124585
NCATS,2022,124591
NCATS,2022,124613
NCATS,2022,124569
NCATS,2022,124513
NCATS,2022,128627
NCATS,2022,124511
NCATS,2022,124586
NCATS,2022,128628
NCATS,2022,124503
NCATS,2022,124536
NCATS,2022,124508
NCATS,2022,124568
NCATS,2022,124506
NCATS,2022,124535
NCATS,2022,124531
NCATS,2022,124505
NCATS,2022,124560
NCATS,2022,124638
NCATS,2022,124537
NCATS,2022,128671
NCATS,2022,128568
NCATS,2022,124612
NCATS,2022,124566
NCATS,2022,124565
NCATS,2022,124500
NCATS,2022,124546
NCATS,2022,124578
NCATS,2022,124630
NCATS,2022,124532
NCATS,2022,124583
NCATS,2022,124617
NCATS,2022,124594
NCATS,2022,124618
NCATS,2022,124619
NCATS,2022,124622
NCATS,2022,124515
NCATS,2022,124521
NCATS,2022,113024
NCATS,2022,128591
NCATS,2022,124545
NCATS,2022,124527
NCATS,2022,128471
NCATS,2022,124563
NCATS,2022,124522
NCATS,2022,124524
NCATS,2022,124539
NCATS,2022,124551
NCATS,2022,124575
NCATS,2022,122689
NCATS,2022,124606
NCATS,2022,124621
NCATS,2022,124510
NCATS,2022,112992
NCATS,2022,124571
NCATS,2022,124548
NCATS,2022,124496
NCATS,2022,124516
NCATS,2022,124514
NCATS,2022,128593
NCATS,2022,124600
NCATS,2022,124604
NCATS,2022,98534
NCATS,2022,128668
NCATS,2022,124624
NCATS,2022,124495
NCATS,2022,124605
NCATS,2022,124580
NCATS,2022,124530
NCATS,2022,124598
NCATS,2022,124517
NCATS,2022,128629
NCATS,2022,124634
NCATS,2022,124542
NCATS,2022,124533
NCATS,2022,124550
NCATS,2022,124601
NCATS,2022,124620
NCATS,2022,124502
NCATS,2022,128590
NCATS,2022,128427
NCATS,2022,124553
NCATS,2022,124529
NCATS,2022,128469
NCATS,2022,124520
NCATS,2022,124595
NCATS,2022,128589
NCATS,2022,124592
NCATS,2022,128570
NCATS,2022,124547
NCATS,2022,128528
NCATS,2022,128567
NCATS,2022,124599
NCATS,2022,124633
NCATS,2022,124584
NCATS,2022,124497
NCATS,2022,124541
NCATS,2022,124629
NCATS,2022,124632
NCATS,2022,124523
NCATS,2022,124552
NCATS,2022,128489
NCATS,2022,128588
NCATS,2022,128672
NCATS,2022,124631
NCATS,2022,124615
NCATS,2022,124609
NCATS,2022,128569
NCATS,2022,128592
NCATS,2022,124623
NCATS,2022,124549
NCATS,2022,124519
NCATS,2022,124528
NCATS,2022,124554
NCATS,2022,124582
NCATS,2022,128670
NCATS,2022,124512
NCATS,2022,128669
NCATS,2022,124611
NCATS,2022,124540
NCATS,2022,124538
NCATS,2022,124570
NCATS,2022,124602
NCATS,2022,124639
NCATS,2022,124588
NCATS,2022,124507
NCATS,2022,124509
NCATS,2022,124518
NCATS,2022,124534
NCATS,2022,124616
NCATS,2022,124526
NCATS,2022,124564
NCATS,2022,124636
NCATS,2022,124525
NCATS,2022,124593
NCATS,2022,128468
NCATS,2022,124504
NCATS,2022,124590
NCATS,2022,124494
NCATS,2022,128587
NCATS,2022,124581
NCATS,2022,124610
NCATS,2022,124607
NCATS,2022,124597
NCATS,2022,124628
NCCIH,2019,108223
NCCIH,2019,108225
NCCIH,2019,111660
NCCIH,2019,108219
NCCIH,2019,108220
NCCIH,2019,111880
NCCIH,2019,108214
NCCIH,2019,108218
NCCIH,2019,111881
NCCIH,2019,108213
NCCIH,2019,108224
NCCIH,2019,108217
NCCIH,2019,108222
NCCIH,2019,108221
NCCIH,2020,113037
NCCIH,2020,113035
NCCIH,2020,113044
NCCIH,2020,113047
NCCIH,2020,113040
NCCIH,2020,113046
NCCIH,2020,113043
NCCIH,2020,113041
NCCIH,2020,113045
NCCIH,2020,113036
NCCIH,2020,113038
NCCIH,2021,118725
NCCIH,2021,118734
NCCIH,2021,118730
NCCIH,2021,118735
NCCIH,2021,118727
NCCIH,2021,118733
NCCIH,2021,118728
NCCIH,2021,118729
NCCIH,2021,118731
NCCIH,2021,118732
NCCIH,2021,118726
NCCIH,2022,124640
NCCIH,2022,124642
NCCIH,2022,124641
NCCIH,2022,124650
NCCIH,2022,124646
NCCIH,2022,124643
NCCIH,2022,124644
NCCIH,2022,124647
NCCIH,2022,124648
NCCIH,2022,124645
NCCIH,2022,124649
NCI,2019,108925
NCI,2019,108343
NCI,2019,108868
NCI,2019,108297
NCI,2019,108465
NCI,2019,108354
NCI,2019,108885
NCI,2019,108581
NCI,2019,108256
NCI,2019,108505
NCI,2019,108481
NCI,2019,108612
NCI,2019,108614
NCI,2019,108981
NCI,2019,112223
NCI,2019,108811
NCI,2019,108835
NCI,2019,108508
NCI,2019,108972
NCI,2019,108382
NCI,2019,108876
NCI,2019,108305
NCI,2019,108456
NCI,2019,108823
NCI,2019,108959
NCI,2019,108544
NCI,2019,108878
NCI,2019,108563
NCI,2019,108921
NCI,2019,108997
NCI,2019,108523
NCI,2019,108476
NCI,2019,108457
NCI,2019,112204
NCI,2019,112227
NCI,2019,108396
NCI,2019,108620
NCI,2019,108574
NCI,2019,108662
NCI,2019,108802
NCI,2019,108596
NCI,2019,108566
NCI,2019,108407
NCI,2019,108409
NCI,2019,108272
NCI,2019,108576
NCI,2019,108845
NCI,2019,108378
NCI,2019,108444
NCI,2019,108946
NCI,2019,108532
NCI,2019,108749
NCI,2019,108970
NCI,2019,112245
NCI,2019,108524
NCI,2019,108387
NCI,2019,108971
NCI,2019,108663
NCI,2019,109009
NCI,2019,108293
NCI,2019,108599
NCI,2019,108693
NCI,2019,109041
NCI,2019,108719
NCI,2019,108956
NCI,2019,108692
NCI,2019,108400
NCI,2019,108861
NCI,2019,108993
NCI,2019,108869
NCI,2019,108903
NCI,2019,108415
NCI,2019,108399
NCI,2019,108437
NCI,2019,108511
NCI,2019,108604
NCI,2019,108619
NCI,2019,108673
NCI,2019,108557
NCI,2019,108232
NCI,2019,108882
NCI,2019,108706
NCI,2019,112218
NCI,2019,108945
NCI,2019,109040
NCI,2019,108687
NCI,2019,108339
NCI,2019,108641
NCI,2019,108740
NCI,2019,108822
NCI,2019,108952
NCI,2019,108939
NCI,2019,108568
NCI,2019,108853
NCI,2019,108927
NCI,2019,112203
NCI,2019,112237
NCI,2019,108624
NCI,2019,108780
NCI,2019,108948
NCI,2019,108230
NCI,2019,108248
NCI,2019,108648
NCI,2019,108369
NCI,2019,108764
NCI,2019,108831
NCI,2019,108406
NCI,2019,108298
NCI,2019,108435
NCI,2019,108842
NCI,2019,112244
NCI,2019,108247
NCI,2019,108565
NCI,2019,108572
NCI,2019,109010
NCI,2019,108341
NCI,2019,108773
NCI,2019,108237
NCI,2019,108356
NCI,2019,108268
NCI,2019,108328
NCI,2019,108414
NCI,2019,108542
NCI,2019,108281
NCI,2019,108873
NCI,2019,108958
NCI,2019,109013
NCI,2019,108303
NCI,2019,108533
NCI,2019,108991
NCI,2019,108975
NCI,2019,108883
NCI,2019,108938
NCI,2019,108373
NCI,2019,108296
NCI,2019,108515
NCI,2019,108556
NCI,2019,108911
NCI,2019,108609
NCI,2019,108992
NCI,2019,108569
NCI,2019,108810
NCI,2019,108351
NCI,2019,108295
NCI,2019,108892
NCI,2019,108229
NCI,2019,108531
NCI,2019,108267
NCI,2019,108859
NCI,2019,108675
NCI,2019,109035
NCI,2019,108776
NCI,2019,108388
NCI,2019,108668
NCI,2019,112217
NCI,2019,109003
NCI,2019,108659
NCI,2019,108851
NCI,2019,108385
NCI,2019,108352
NCI,2019,108957
NCI,2019,108371
NCI,2019,108669
NCI,2019,108660
NCI,2019,108839
NCI,2019,109038
NCI,2019,108527
NCI,2019,108325
NCI,2019,108538
NCI,2019,108252
NCI,2019,108308
NCI,2019,112242
NCI,2019,108480
NCI,2019,108705
NCI,2019,108448
NCI,2019,108904
NCI,2019,108311
NCI,2019,108789
NCI,2019,108815
NCI,2019,108377
NCI,2019,112200
NCI,2019,108787
NCI,2019,108621
NCI,2019,109043
NCI,2019,108331
NCI,2019,108416
NCI,2019,109027
NCI,2019,108353
NCI,2019,108913
NCI,2019,108678
NCI,2019,108711
NCI,2019,112222
NCI,2019,108310
NCI,2019,108261
NCI,2019,108522
NCI,2019,108521
NCI,2019,108967
NCI,2019,108402
NCI,2019,108803
NCI,2019,108502
NCI,2019,108453
NCI,2019,108510
NCI,2019,108865
NCI,2019,108605
NCI,2019,108890
NCI,2019,108976
NCI,2019,109002
NCI,2019,108753
NCI,2019,108443
NCI,2019,108689
NCI,2019,108452
NCI,2019,112228
NCI,2019,109037
NCI,2019,112251
NCI,2019,108891
NCI,2019,108436
NCI,2019,108397
NCI,2019,108777
NCI,2019,108342
NCI,2019,108670
NCI,2019,108880
NCI,2019,108350
NCI,2019,108570
NCI,2019,108318
NCI,2019,108615
NCI,2019,108634
NCI,2019,112224
NCI,2019,108588
NCI,2019,108422
NCI,2019,108314
NCI,2019,108278
NCI,2019,109019
NCI,2019,108665
NCI,2019,108709
NCI,2019,108874
NCI,2019,108924
NCI,2019,108824
NCI,2019,108960
NCI,2019,108611
NCI,2019,108491
NCI,2019,108266
NCI,2019,108601
NCI,2019,108313
NCI,2019,108334
NCI,2019,108866
NCI,2019,108287
NCI,2019,108254
NCI,2019,108600
NCI,2019,108657
NCI,2019,108258
NCI,2019,108392
NCI,2019,108951
NCI,2019,108519
NCI,2019,108482
NCI,2019,108635
NCI,2019,109020
NCI,2019,108239
NCI,2019,108610
NCI,2019,108500
NCI,2019,108455
NCI,2019,108463
NCI,2019,108375
NCI,2019,108292
NCI,2019,108485
NCI,2019,108718
NCI,2019,108889
NCI,2019,108655
NCI,2019,108484
NCI,2019,108745
NCI,2019,112239
NCI,2019,108762
NCI,2019,108901
NCI,2019,108793
NCI,2019,112240
NCI,2019,108240
NCI,2019,108490
NCI,2019,108518
NCI,2019,108336
NCI,2019,108691
NCI,2019,108988
NCI,2019,108442
NCI,2019,108471
NCI,2019,108857
NCI,2019,108700
NCI,2019,108919
NCI,2019,108766
NCI,2019,108834
NCI,2019,108368
NCI,2019,108395
NCI,2019,108724
NCI,2019,108321
NCI,2019,108324
NCI,2019,112249
NCI,2019,108884
NCI,2019,108722
NCI,2019,108654
NCI,2019,108253
NCI,2019,108832
NCI,2019,108470
NCI,2019,108528
NCI,2019,108250
NCI,2019,108629
NCI,2019,112254
NCI,2019,108667
NCI,2019,108559
NCI,2019,108551
NCI,2019,108936
NCI,2019,108968
NCI,2019,108390
NCI,2019,108493
NCI,2019,109015
NCI,2019,109028
NCI,2019,112241
NCI,2019,108979
NCI,2019,108765
NCI,2019,108955
NCI,2019,108579
NCI,2019,108833
NCI,2019,109014
NCI,2019,108333
NCI,2019,108788
NCI,2019,112206
NCI,2019,108421
NCI,2019,108680
NCI,2019,108886
NCI,2019,108734
NCI,2019,108961
NCI,2019,108228
NCI,2019,108920
NCI,2019,108322
NCI,2019,108875
NCI,2019,108821
NCI,2019,108664
NCI,2019,109023
NCI,2019,108999
NCI,2019,108756
NCI,2019,108549
NCI,2019,108905
NCI,2019,108577
NCI,2019,108792
NCI,2019,108460
NCI,2019,108269
NCI,2019,108575
NCI,2019,108450
NCI,2019,109011
NCI,2019,108702
NCI,2019,108995
NCI,2019,108980
NCI,2019,108291
NCI,2019,108592
NCI,2019,108965
NCI,2019,108552
NCI,2019,108517
NCI,2019,112205
NCI,2019,108985
NCI,2019,109008
NCI,2019,108473
NCI,2019,108307
NCI,2019,108260
NCI,2019,108499
NCI,2019,108438
NCI,2019,108561
NCI,2019,108984
NCI,2019,108863
NCI,2019,108638
NCI,2019,108941
NCI,2019,108526
NCI,2019,108520
NCI,2019,108597
NCI,2019,109012
NCI,2019,108862
NCI,2019,112232
NCI,2019,108639
NCI,2019,108447
NCI,2019,108335
NCI,2019,108937
NCI,2019,108466
NCI,2019,108516
NCI,2019,108458
NCI,2019,112230
NCI,2019,108704
NCI,2019,108942
NCI,2019,108393
NCI,2019,108781
NCI,2019,108374
NCI,2019,108690
NCI,2019,108271
NCI,2019,108498
NCI,2019,108401
NCI,2019,108849
NCI,2019,108553
NCI,2019,112253
NCI,2019,108717
NCI,2019,108541
NCI,2019,109005
NCI,2019,108818
NCI,2019,108867
NCI,2019,108546
NCI,2019,108251
NCI,2019,108488
NCI,2019,108534
NCI,2019,108630
NCI,2019,108631
NCI,2019,108262
NCI,2019,108411
NCI,2019,112250
NCI,2019,108467
NCI,2019,108819
NCI,2019,108273
NCI,2019,108696
NCI,2019,108280
NCI,2019,108585
NCI,2019,109006
NCI,2019,112210
NCI,2019,108469
NCI,2019,109029
NCI,2019,108812
NCI,2019,108427
NCI,2019,108725
NCI,2019,108537
NCI,2019,108850
NCI,2019,108928
NCI,2019,108536
NCI,2019,108923
NCI,2019,108441
NCI,2019,108858
NCI,2019,108671
NCI,2019,112233
NCI,2019,108386
NCI,2019,108299
NCI,2019,108854
NCI,2019,108503
NCI,2019,108472
NCI,2019,108613
NCI,2019,108795
NCI,2019,108790
NCI,2019,108420
NCI,2019,108319
NCI,2019,108344
NCI,2019,108284
NCI,2019,108366
NCI,2019,108728
NCI,2019,108625
NCI,2019,108816
NCI,2019,108915
NCI,2019,108288
NCI,2019,108312
NCI,2019,108814
NCI,2019,108676
NCI,2019,108329
NCI,2019,108304
NCI,2019,108856
NCI,2019,108805
NCI,2019,108683
NCI,2019,108327
NCI,2019,108820
NCI,2019,108825
NCI,2019,108539
NCI,2019,108346
NCI,2019,108489
NCI,2019,108778
NCI,2019,108848
NCI,2019,112208
NCI,2019,112202
NCI,2019,108394
NCI,2019,108908
NCI,2019,108650
NCI,2019,108408
NCI,2019,108540
NCI,2019,108543
NCI,2019,108710
NCI,2019,108571
NCI,2019,108666
NCI,2019,108699
NCI,2019,108483
NCI,2019,108791
NCI,2019,108899
NCI,2019,108355
NCI,2019,108628
NCI,2019,108895
NCI,2019,108358
NCI,2019,108306
NCI,2019,108829
NCI,2019,108798
NCI,2019,108548
NCI,2019,108412
NCI,2019,108573
NCI,2019,112214
NCI,2019,108898
NCI,2019,108477
NCI,2019,108337
NCI,2019,108735
NCI,2019,108367
NCI,2019,108445
NCI,2019,112209
NCI,2019,109032
NCI,2019,108632
NCI,2019,108413
NCI,2019,108934
NCI,2019,108492
NCI,2019,109000
NCI,2019,109030
NCI,2019,108973
NCI,2019,108410
NCI,2019,108843
NCI,2019,108279
NCI,2019,108617
NCI,2019,112221
NCI,2019,108989
NCI,2019,108589
NCI,2019,108231
NCI,2019,108289
NCI,2019,108914
NCI,2019,108684
NCI,2019,108947
NCI,2019,112220
NCI,2019,112216
NCI,2019,108837
NCI,2019,108872
NCI,2019,112229
NCI,2019,108595
NCI,2019,108860
NCI,2019,108950
NCI,2019,108627
NCI,2019,108987
NCI,2019,108897
NCI,2019,108982
NCI,2019,108606
NCI,2019,108763
NCI,2019,108697
NCI,2019,108828
NCI,2019,108242
NCI,2019,108966
NCI,2019,108235
NCI,2019,108990
NCI,2019,108733
NCI,2019,112212
NCI,2019,109039
NCI,2019,108530
NCI,2019,108547
NCI,2019,108784
NCI,2019,108893
NCI,2019,109031
NCI,2019,108804
NCI,2019,108888
NCI,2019,112201
NCI,2019,108602
NCI,2019,109016
NCI,2019,108750
NCI,2019,108338
NCI,2019,112226
NCI,2019,109042
NCI,2019,108785
NCI,2019,108398
NCI,2019,108757
NCI,2019,108316
NCI,2019,108525
NCI,2019,108300
NCI,2019,108797
NCI,2019,108514
NCI,2019,112213
NCI,2019,108646
NCI,2019,108459
NCI,2019,108509
NCI,2019,108587
NCI,2019,108501
NCI,2019,108649
NCI,2019,112238
NCI,2019,108301
NCI,2019,108681
NCI,2019,108918
NCI,2019,108929
NCI,2019,108286
NCI,2019,108323
NCI,2019,108430
NCI,2019,108656
NCI,2019,108227
NCI,2019,108274
NCI,2019,108907
NCI,2019,108255
NCI,2019,112235
NCI,2019,108953
NCI,2019,108902
NCI,2019,112234
NCI,2019,108357
NCI,2019,108234
NCI,2019,108616
NCI,2019,108752
NCI,2019,108708
NCI,2019,108864
NCI,2019,108809
NCI,2019,112215
NCI,2019,104293
NCI,2019,108389
NCI,2019,108594
NCI,2019,108506
NCI,2019,108363
NCI,2019,108583
NCI,2019,108726
NCI,2019,108830
NCI,2019,108682
NCI,2019,108879
NCI,2019,108282
NCI,2019,108779
NCI,2019,108917
NCI,2019,108578
NCI,2019,108912
NCI,2019,108772
NCI,2019,112219
NCI,2019,108974
NCI,2019,108852
NCI,2019,108679
NCI,2019,108428
NCI,2019,112236
NCI,2019,108800
NCI,2019,108761
NCI,2019,108926
NCI,2019,108425
NCI,2019,108309
NCI,2019,108701
NCI,2019,109022
NCI,2019,108633
NCI,2019,108969
NCI,2019,108855
NCI,2019,108713
NCI,2019,109004
NCI,2019,108418
NCI,2019,108767
NCI,2019,108486
NCI,2019,108283
NCI,2019,108748
NCI,2019,108603
NCI,2019,108265
NCI,2019,108277
NCI,2019,108332
NCI,2019,108535
NCI,2019,108963
NCI,2019,108931
NCI,2019,108783
NCI,2019,108736
NCI,2019,108529
NCI,2019,108365
NCI,2019,108695
NCI,2019,108743
NCI,2019,108383
NCI,2019,112211
NCI,2019,108770
NCI,2019,108688
NCI,2019,108715
NCI,2019,108769
NCI,2019,108462
NCI,2019,108330
NCI,2019,108294
NCI,2019,108838
NCI,2019,108241
NCI,2019,108738
NCI,2019,108626
NCI,2019,108723
NCI,2019,108836
NCI,2019,109018
NCI,2019,108598
NCI,2019,108270
NCI,2019,108370
NCI,2019,109036
NCI,2019,108362
NCI,2019,108786
NCI,2019,108881
NCI,2019,108582
NCI,2019,108391
NCI,2019,108259
NCI,2019,108591
NCI,2019,108554
NCI,2019,108760
NCI,2019,108640
NCI,2019,108245
NCI,2019,109025
NCI,2019,109033
NCI,2019,108651
NCI,2019,108417
NCI,2019,108817
NCI,2019,108623
NCI,2019,108686
NCI,2019,108799
NCI,2019,108405
NCI,2019,108894
NCI,2019,108685
NCI,2019,108468
NCI,2019,108340
NCI,2019,108840
NCI,2019,108449
NCI,2019,112246
NCI,2019,108584
NCI,2019,108446
NCI,2019,108730
NCI,2019,108349
NCI,2019,108607
NCI,2019,108622
NCI,2019,108871
NCI,2019,109034
NCI,2019,108487
NCI,2019,108808
NCI,2019,108978
NCI,2019,108714
NCI,2019,112252
NCI,2019,108376
NCI,2019,109001
NCI,2019,108238
NCI,2019,108732
NCI,2019,108345
NCI,2019,108360
NCI,2019,108807
NCI,2019,108636
NCI,2019,108451
NCI,2019,108698
NCI,2019,108315
NCI,2019,108996
NCI,2019,108243
NCI,2019,108994
NCI,2019,108320
NCI,2019,108896
NCI,2019,108707
NCI,2019,112225
NCI,2019,108380
NCI,2019,108998
NCI,2019,108560
NCI,2019,108847
NCI,2019,108478
NCI,2019,108564
NCI,2019,108774
NCI,2019,108379
NCI,2019,108647
NCI,2019,108431
NCI,2019,108775
NCI,2019,108562
NCI,2019,108263
NCI,2019,108986
NCI,2019,108512
NCI,2019,108674
NCI,2019,109026
NCI,2019,108236
NCI,2019,108504
NCI,2019,108826
NCI,2019,108479
NCI,2019,108653
NCI,2019,108694
NCI,2019,108943
NCI,2019,108796
NCI,2019,108844
NCI,2019,108464
NCI,2019,108794
NCI,2019,108841
NCI,2019,112231
NCI,2019,108703
NCI,2019,108739
NCI,2019,108716
NCI,2019,108434
NCI,2019,108712
NCI,2019,108384
NCI,2019,108933
NCI,2019,108944
NCI,2019,108454
NCI,2019,108567
NCI,2019,108643
NCI,2019,108364
NCI,2019,108661
NCI,2019,108977
NCI,2019,109017
NCI,2019,108742
NCI,2019,108326
NCI,2019,108440
NCI,2019,108495
NCI,2019,108461
NCI,2019,108870
NCI,2019,108949
NCI,2019,108264
NCI,2019,108372
NCI,2019,112248
NCI,2019,108404
NCI,2019,108729
NCI,2019,108672
NCI,2019,108475
NCI,2019,108426
NCI,2019,108555
NCI,2019,108747
NCI,2019,108359
NCI,2019,108403
NCI,2019,108983
NCI,2019,108494
NCI,2019,112247
NCI,2019,108922
NCI,2019,108347
NCI,2019,109024
NCI,2019,108954
NCI,2019,108637
NCI,2019,108419
NCI,2019,108930
NCI,2019,108424
NCI,2019,108962
NCI,2019,108545
NCI,2019,108290
NCI,2019,108302
NCI,2019,108496
NCI,2019,109007
NCI,2019,108439
NCI,2019,108771
NCI,2019,108497
NCI,2019,108909
NCI,2019,108768
NCI,2019,108935
NCI,2019,108580
NCI,2019,109021
NCI,2019,108429
NCI,2019,108932
NCI,2019,108677
NCI,2019,108900
NCI,2019,108361
NCI,2019,108827
NCI,2019,108910
NCI,2019,112207
NCI,2019,108558
NCI,2019,108964
NCI,2019,108746
NCI,2019,108249
NCI,2019,108507
NCI,2019,108916
NCI,2019,108276
NCI,2019,108257
NCI,2019,108906
NCI,2019,108550
NCI,2019,108618
NCI,2019,108513
NCI,2019,108731
NCI,2019,108940
NCI,2020,113136
NCI,2020,113382
NCI,2020,117987
NCI,2020,113803
NCI,2020,113595
NCI,2020,113120
NCI,2020,113415
NCI,2020,113096
NCI,2020,113846
NCI,2020,113129
NCI,2020,113635
NCI,2020,113343
NCI,2020,113774
NCI,2020,113812
NCI,2020,117969
NCI,2020,113331
NCI,2020,113128
NCI,2020,113249
NCI,2020,113292
NCI,2020,113749
NCI,2020,113644
NCI,2020,113076
NCI,2020,113685
NCI,2020,113866
NCI,2020,118005
NCI,2020,113390
NCI,2020,113760
NCI,2020,113852
NCI,2020,113161
NCI,2020,113310
NCI,2020,117997
NCI,2020,113683
NCI,2020,118029
NCI,2020,113700
NCI,2020,113077
NCI,2020,113316
NCI,2020,113381
NCI,2020,117973
NCI,2020,113654
NCI,2020,113263
NCI,2020,113787
NCI,2020,113641
NCI,2020,113510
NCI,2020,113465
NCI,2020,113154
NCI,2020,113267
NCI,2020,118010
NCI,2020,113222
NCI,2020,113056
NCI,2020,113074
NCI,2020,113358
NCI,2020,113368
NCI,2020,118003
NCI,2020,113187
NCI,2020,113070
NCI,2020,113441
NCI,2020,113475
NCI,2020,113217
NCI,2020,113059
NCI,2020,117967
NCI,2020,113573
NCI,2020,113320
NCI,2020,113592
NCI,2020,113504
NCI,2020,113327
NCI,2020,113143
NCI,2020,113282
NCI,2020,113060
NCI,2020,113439
NCI,2020,113618
NCI,2020,113236
NCI,2020,113779
NCI,2020,113071
NCI,2020,113798
NCI,2020,113385
NCI,2020,113345
NCI,2020,113383
NCI,2020,113528
NCI,2020,117974
NCI,2020,113454
NCI,2020,113697
NCI,2020,113295
NCI,2020,113557
NCI,2020,117986
NCI,2020,113307
NCI,2020,113806
NCI,2020,113838
NCI,2020,113262
NCI,2020,113706
NCI,2020,113639
NCI,2020,113519
NCI,2020,113833
NCI,2020,113103
NCI,2020,118038
NCI,2020,113488
NCI,2020,113387
NCI,2020,118011
NCI,2020,113284
NCI,2020,113495
NCI,2020,113081
NCI,2020,113335
NCI,2020,113626
NCI,2020,113283
NCI,2020,113577
NCI,2020,113630
NCI,2020,113268
NCI,2020,113578
NCI,2020,113821
NCI,2020,113617
NCI,2020,113778
NCI,2020,113689
NCI,2020,113623
NCI,2020,113688
NCI,2020,113287
NCI,2020,113841
NCI,2020,113598
NCI,2020,113218
NCI,2020,113805
NCI,2020,113490
NCI,2020,113547
NCI,2020,113565
NCI,2020,113416
NCI,2020,117981
NCI,2020,113194
NCI,2020,113294
NCI,2020,113791
NCI,2020,113481
NCI,2020,113356
NCI,2020,113277
NCI,2020,113714
NCI,2020,113728
NCI,2020,113835
NCI,2020,113110
NCI,2020,113205
NCI,2020,113540
NCI,2020,113317
NCI,2020,113525
NCI,2020,113804
NCI,2020,113072
NCI,2020,113861
NCI,2020,113479
NCI,2020,113763
NCI,2020,113276
NCI,2020,113705
NCI,2020,113869
NCI,2020,113269
NCI,2020,113704
NCI,2020,113162
NCI,2020,113478
NCI,2020,113587
NCI,2020,113066
NCI,2020,113165
NCI,2020,113097
NCI,2020,113305
NCI,2020,113202
NCI,2020,113285
NCI,2020,113419
NCI,2020,113090
NCI,2020,113378
NCI,2020,113430
NCI,2020,113836
NCI,2020,113637
NCI,2020,113548
NCI,2020,113872
NCI,2020,113324
NCI,2020,113843
NCI,2020,113215
NCI,2020,113312
NCI,2020,117972
NCI,2020,113207
NCI,2020,113848
NCI,2020,113146
NCI,2020,113411
NCI,2020,113648
NCI,2020,113125
NCI,2020,113692
NCI,2020,113151
NCI,2020,113328
NCI,2020,113147
NCI,2020,113873
NCI,2020,113457
NCI,2020,113178
NCI,2020,113850
NCI,2020,113123
NCI,2020,113737
NCI,2020,113808
NCI,2020,113391
NCI,2020,118001
NCI,2020,113426
NCI,2020,113853
NCI,2020,113069
NCI,2020,113666
NCI,2020,113719
NCI,2020,113514
NCI,2020,113380
NCI,2020,113655
NCI,2020,113224
NCI,2020,113424
NCI,2020,113105
NCI,2020,113658
NCI,2020,113221
NCI,2020,113476
NCI,2020,113698
NCI,2020,113754
NCI,2020,113352
NCI,2020,113440
NCI,2020,113191
NCI,2020,113726
NCI,2020,113680
NCI,2020,113742
NCI,2020,113377
NCI,2020,113051
NCI,2020,113163
NCI,2020,113682
NCI,2020,118027
NCI,2020,113820
NCI,2020,113669
NCI,2020,113487
NCI,2020,118041
NCI,2020,113631
NCI,2020,113814
NCI,2020,113300
NCI,2020,113223
NCI,2020,113786
NCI,2020,113500
NCI,2020,118028
NCI,2020,113179
NCI,2020,113855
NCI,2020,113088
NCI,2020,113206
NCI,2020,113660
NCI,2020,113451
NCI,2020,113507
NCI,2020,113781
NCI,2020,113237
NCI,2020,113170
NCI,2020,113259
NCI,2020,113393
NCI,2020,113318
NCI,2020,113183
NCI,2020,118031
NCI,2020,113575
NCI,2020,113665
NCI,2020,113357
NCI,2020,113491
NCI,2020,113546
NCI,2020,113473
NCI,2020,113106
NCI,2020,113566
NCI,2020,113859
NCI,2020,113460
NCI,2020,113132
NCI,2020,113449
NCI,2020,113124
NCI,2020,113190
NCI,2020,113858
NCI,2020,113486
NCI,2020,113265
NCI,2020,113529
NCI,2020,113189
NCI,2020,113432
NCI,2020,113558
NCI,2020,113435
NCI,2020,113462
NCI,2020,113860
NCI,2020,113355
NCI,2020,113314
NCI,2020,113484
NCI,2020,113410
NCI,2020,113792
NCI,2020,113878
NCI,2020,113675
NCI,2020,113735
NCI,2020,113296
NCI,2020,113766
NCI,2020,113707
NCI,2020,118021
